uid,title,aired from,aired to,episodes,members,popularity,ranked,score
17353,Tenpou Suikoden Neo,2013-02-28,2013-03-28,5.0,796,9982,10997.0,4.9
34382,Citrus,2018-01-06,2018-03-24,12.0,240425,425,5175.0,6.68
28045,Kogane no Hana,1929-03-12,,1.0,499,11033,10996.0,4.9
27815,Cardfight!! Vanguard G,2014-10-26,2015-10-04,48.0,9223,4499,5174.0,6.68
28347,Guitar Shoujo!,2011-12-14,,1.0,307,12088,11001.0,4.89
17659,Gunnm 3D Special,2000-08-18,,1.0,2244,7686,11002.0,4.89
32777,Jitensha-hen,2009-09-15,,1.0,153,14254,11003.0,4.89
7229,Black Jack ONA,2001-01-08,2002-01-01,12.0,1992,7957,5173.0,6.68
1136,Betterman,1999-04-02,1999-10-01,26.0,11110,4150,5172.0,6.68
1497,Aru Machi Kado no Monogatari,1962-11-05,,1.0,2849,7121,5171.0,6.68
1177,Alien 9,2001-06-25,2002-02-25,4.0,23426,2947,5169.0,6.68
2041,Ai to Yuuki no Pig Girl Tonde Buurin,1994-09-03,1995-08-26,51.0,7855,4781,5168.0,6.68
25397,Absolute Duo,2015-01-04,2015-03-22,12.0,338166,285,5167.0,6.68
31471,MILPOM★,2015-09-05,2017-09-29,6.0,849,9865,11007.0,4.89
37747,Ame-iro Cocoa: Side G,2019-01-09,2019-03-27,12.0,5934,5377,11013.0,4.88
33690,Nazotokine,2016-10-05,2016-12-21,12.0,10983,4165,11008.0,4.89
30202,Bucket no Ana,1968-08-05,,1.0,181,13718,11024.0,4.87
34115,Hitori de Nayamanaide Issho ni Kangaeyou,2013-01-01,,1.0,160,14155,11016.0,4.88
30104,Seichou Rap,2014-07-15,,1.0,187,13615,11032.0,4.87
24843,Clarinet Kowashichatta,1963-02-05,,1.0,217,13111,11025.0,4.87
3490,Rayca,2002-03-05,,1.0,1103,9317,11038.0,4.86
34721,Samuroid Zero,2005-01-01,,1.0,243,12756,11039.0,4.86
30213,Yume Utsutsu,2002-01-01,,1.0,203,13350,11069.0,4.83
35923,Ame-iro Cocoa Series: Ame-con!!,2017-10-04,2017-12-20,12.0,3680,6507,11071.0,4.82
6431,Chameko no Ichinichi,1931-01-01,,1.0,731,10146,11084.0,4.8100000000000005
38042,Graduation,2018-06-20,,1.0,105,15239,11085.0,4.8100000000000005
14529,Super Majingga 3,1982-12-18,,1.0,273,12445,11093.0,4.8100000000000005
23933,Kyutai Panic Adventure!,2003-01-01,,1.0,1488,8663,11089.0,4.8100000000000005
31578,JK Meshi!,2015-10-06,2016-03-29,26.0,9226,4487,11227.0,4.63
7026,Mado,1965-01-01,,1.0,694,10258,11230.0,4.63
7027,Manga,1977-01-01,,1.0,742,10119,11231.0,4.63
29637,Samurai,1965-01-01,,1.0,281,12325,11233.0,4.63
7485,Urashima Tarou,1918-02-01,,1.0,1543,8548,11234.0,4.63
28897,Ganso Banana no Tamashii,1990-08-01,,1.0,236,12837,11236.0,4.62
37171,Asobi Asobase,2018-07-08,2018-09-23,12.0,172610,639,307.0,8.22
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,2012-10-06,,1.0,137079,816,306.0,8.23
25681,Kamisama Hajimemashita◎,2015-01-06,2015-03-31,12.0,183325,595,305.0,8.23
34823,Souryo to Majiwaru Shikiyoku no Yoru ni...,2017-04-03,2017-06-19,12.0,31707,2484,11240.0,4.62
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,2014-04-05,2014-09-13,24.0,403914,214,304.0,8.23
265,Hajime no Ippo: Mashiba vs. Kimura,2003-09-05,,1.0,65366,1572,303.0,8.23
39533,Given,2019-07-12,2019-09-20,11.0,81107,1373,302.0,8.23
37520,Dororo,2019-01-07,2019-06-24,24.0,387540,229,301.0,8.23
32906,Bishoujo Yuugi Unit Crane Game Girls,2016-04-06,2016-06-29,13.0,6106,5312,11309.0,4.43
3064,Kizuoibito,1986-07-05,1988-08-25,5.0,1119,9288,11310.0,4.43
2475,6 Angels,2001-11-20,2002-07-06,6.0,2593,7335,11313.0,4.42
30666,Memories: Younenki no Joukei,2002-01-01,,1.0,272,12404,11342.0,4.31
30667,Youshi Kei: Mou Hitotsu no Nijiiro Toshi,1979-01-01,,1.0,258,12557,11352.0,4.26
32295,Ai Sky Tree 21,2012-08-30,,1.0,450,11219,11345.0,4.28
23517,Calligraffiti,1982-12-05,,1.0,435,11292,11359.0,4.23
29954,Embah,2010-01-01,,1.0,436,11289,11407.0,3.87
35402,An Expression,1935-01-01,,1.0,470,11132,11413.0,3.81
29995,The Embryo Develops into a Fetus,2014-01-01,,1.0,1307,8953,11415.0,3.8
7028,Pop,1974-01-01,,1.0,865,9826,11428.0,3.63
5877,Abunai Sisters: Koko & Mika,2009-01-15,2009-03-05,10.0,3257,6813,11479.0,2.52
22179,Aki no Puzzle,2003-01-01,,1.0,1225,9109,11477.0,2.62
37290,Ani x Para: Anata no Hero wa Dare desu ka,2017-11-10,,,215,13149,11529.0,6.7
40508,Anata no Koe,2017-10-02,,1.0,49,16186,11527.0,5.91
34696,Anata no Katagoshi Chotto Ue,2008-02-11,,3.0,112,15040,11526.0,4.6
38642,Ametsuchi,2016-02-20,,1.0,159,14146,11524.0,5.2
37455,Amefuri Kuma no Ko,2010-01-01,,1.0,79,15727,11523.0,5.21
35605,Astar-eul Hyanghae Chaguchagu,2014-05-31,2015-01-03,27.0,170,13919,11580.0,6.87
35275,Asonde Oboeru Gakushuu DVD,,,12.0,91,15488,11579.0,5.1
29351,Beanuts,1997-12-15,1998-08-10,2.0,129,14716,11630.0,5.2
39714,Beam!,2014-05-30,,1.0,80,15728,11629.0,5.11
35697,Beads no Mori no Rabi,2015-03-20,,,138,14535,11628.0,4.24
24087,Be-Bop Kaizokuban,1991-03-22,1993-06-25,3.0,401,11492,11627.0,5.85
39037,Be Rockin',2011-02-07,,5.0,104,15236,11626.0,3.79
9343,Bousou Sengokushi,1991-02-01,1991-11-21,2.0,281,12317,11680.0,5.38
36851,Bousai Keihatsu Douga,2014-04-01,,2.0,94,15471,11679.0,4.45
131,Saiyuuki Reload Gunlock,2004-04-02,2004-09-24,26.0,17516,3411,1767.0,7.49
34549,Ryuu no Haisha,2017-02-18,2017-02-25,2.0,30467,2547,1766.0,7.49
327,Puchi Pri*Yucie,2002-09-30,2003-03-24,26.0,10807,4195,1765.0,7.49
23281,Psycho-Pass 2,2014-10-10,2014-12-19,11.0,407960,203,1764.0,7.49
28983,Bouken-tachi Gamba to Nanbiki no Nakama,1984-03-04,,1.0,240,12768,11678.0,6.15
32026,Osomatsu-san Special,2016-01-29,,1.0,9080,4523,1763.0,7.49
30892,Boo Boo Boy,2015-07-04,2015-12-26,26.0,247,12711,11677.0,4.71
36964,Bonobono: Uchuu kara Kita Tomodachi,2017-09-16,,1.0,190,13549,11676.0,5.68
1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,2005-12-25,,1.0,19148,3259,1762.0,7.49
38357,Majimoji Rurumo: Kanketsu-hen,2019-07-09,,2.0,5248,5674,1761.0,7.49
6116,Mainichi Kaasan,2009-04-01,2012-03-25,142.0,2337,7571,1760.0,7.49
40301,Bomberman: Yuuki wo Arigatou - Watashi ga Mimi ni Naru,1995-04-13,,1.0,96,15449,11674.0,5.41
37305,K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,2018-10-06,,1.0,9640,4415,1758.0,7.49
35321,Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,2017-08-04,,1.0,13569,3835,1757.0,7.49
6604,Kuruneko,2009-07-05,2010-06-26,50.0,3625,6536,1759.0,7.49
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,2006-03-15,,1.0,11751,4048,1756.0,7.49
18731,Bokutachi no Peace River,1998-10-19,,1.0,171,13920,11673.0,5.79
37828,Bokura no Nanokakan Sensou,2019-12-13,,,9387,4453,11672.0,8.38
4037,Cowboy Bebop: Yose Atsume Blues,1998-06-26,,1.0,29756,2579,1755.0,7.49
36443,Bokura no Ashita: Freeter no Genjou ni Kansuru Wakamono e no Shuuchi Kouhou Jigyou,2015-11-24,,1.0,124,14872,11671.0,4.5600000000000005
20109,Bokura Mangaka: Tokiwasou Monogatari,1981-10-03,,1.0,252,12610,11670.0,6.34
36377,Bokunchi no Chabo,1980-12-03,,1.0,96,15351,11668.0,3.51
31882,Bokura Machi Bouzu!,1998-10-02,,1.0,124,14804,11669.0,4.24
28551,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,2012-01-01,,1.0,120,14891,11667.0,7.0
24795,Boku wa Ou-sama (TV) Special,2013-06-29,2013-09-28,2.0,139,14514,11666.0,6.23
18191,Boku wa Ou-sama (TV),2013-04-06,2013-06-22,12.0,249,12658,11665.0,6.06
24791,Boku wa Ou-sama,1996-07-21,,4.0,138,14557,11664.0,5.5600000000000005
59,Chobits,2002-04-03,2002-09-25,26.0,356642,260,1754.0,7.49
33523,Boku wa Koko de Ikiteiku,2015-12-01,,1.0,158,14149,11663.0,5.74
35147,Boku wa Ko Zou no Shouboutai,,,1.0,79,15729,11662.0,6.54
39759,Boku to Onee-chan no Koutsuu Anzen,2008-01-01,,2.0,29,16298,11660.0,4.0
26101,Boku to Gaku: Ano Natsu no Monogatari,2009-01-01,,1.0,175,13829,11659.0,6.38
23731,"Boku datte, Kirei ni Shitainda",1995-04-01,,1.0,130,14698,11653.0,5.93
37691,Boer no Mori e,2002-04-04,,1.0,79,15704,11651.0,4.21
37358,Boat Race Marugame Image Talent Mimika,2018-02-01,,1.0,151,14292,11650.0,4.38
39716,"Blue Hawaii feat. Crush, Penomeco",2019-01-28,,1.0,87,15602,11648.0,5.26
38868,Blow Up 2,2005-01-01,,1.0,49,16143,11647.0,4.29
9812,Bit the Cupid,1995-04-26,1996-03-29,48.0,225,12974,11645.0,5.36
8521,Biriken Nandemo Shoukai,1989-04-10,1989-09-18,22.0,189,13548,11644.0,5.18
8520,Biriken,1988-07-11,1989-04-03,32.0,195,13454,11643.0,5.32
29373,Bip to Bap,2001-04-02,2005-04-18,4.0,143,14437,11642.0,6.08
34700,Bikkuriman Kids: Theme Fighter Nyander,2008-08-06,2008-11-27,4.0,118,14946,11639.0,4.72
30839,Big X Episode 0,,,1.0,147,14374,11637.0,5.28
29710,Believe in It,1998-01-01,,1.0,166,14025,11631.0,5.35
29359,Bazar dé Gozarre,1991-11-01,,33.0,157,14186,11625.0,4.63
30989,Bary-san no Imabari-ben Kouza,2015-07-07,2016-06-03,47.0,459,11178,11622.0,5.43
39077,Bansou Kousaten,2014-04-05,,1.0,79,15754,11620.0,4.26
39412,Bakutsuri Bar Hunter Movie: Nazo no Barcode Trial! Bakutsure! Shinkaigyo Poseidon,2019-04-26,,1.0,55,16109,11618.0,4.29
34005,Bakukyuu Renpatsu! Super B-Daman Specials,1999-03-29,1999-05-31,2.0,169,13938,11615.0,5.86
18227,Bakujuu Gasshin Ziguru Hazeru,2013-04-06,,6.0,393,11545,11614.0,4.38
9284,Bakuhatsu Gorou,1970-04-03,1970-09-25,26.0,411,11420,11613.0,5.23
38341,Bai Dao,2017-06-13,,1.0,117,15025,11609.0,5.44
30124,Bad Badtz-Maru no Ore wa Yuutousei,1995-10-21,,1.0,146,14394,11606.0,4.86
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,1996-01-13,,1.0,208,13248,11605.0,5.16
40560,Baby Maniacs feat. Hatsune Miku,2011-12-21,,1.0,78,15915,11603.0,5.1
22247,Azumi Mamma★Mia,1997-07-07,1997-10-02,60.0,248,12682,11598.0,5.94
28567,Azarashi Tama-chan no Hi no Youjin,2003-01-01,,1.0,119,14913,11597.0,5.24
29708,Üks Uks,2003-01-01,,1.0,160,14107,11599.0,5.71
37678,Aware! Meisaku-kun: Short Douga,2018-04-04,,1.0,163,14073,11596.0,3.85
37241,Aware! Meisaku-kun: Human Academy Robot Kyoushitsu,2018-02-01,,,114,14996,11591.0,5.25
32956,Aware! Meisaku-kun,2016-04-08,,,322,11970,11589.0,4.38
20267,Wooser no Sono Higurashi: Kakusei-hen,2014-01-08,2014-03-26,12.0,5386,5586,5165.0,6.69
3295,Yatterman,2008-01-14,2009-05-11,60.0,3215,6843,5166.0,6.69
36748,Aurora wo Mita Kyouryuu-tachi,2011-01-01,,1.0,94,15433,11587.0,6.22
31730,Audition,2009-12-21,,1.0,226,12973,11586.0,5.77
30437,Wakako-zake,2015-07-05,2015-09-20,12.0,29204,2610,5163.0,6.69
37293,Wo Jia Da Shixiong Naozi You Keng,2018-04-04,2018-06-23,26.0,1891,8085,5164.0,6.69
33208,Utawarerumono: Itsuwari no Kamen Specials,2016-03-30,2016-06-29,2.0,3480,6649,5161.0,6.69
20613,Viva Namida,2013-09-22,,1.0,3847,6392,5162.0,6.69
6129,Umi Monogatari: Anata ga Ite Kureta Koto,2009-06-25,2009-09-17,12.0,20484,3150,5160.0,6.69
23523,Aterui,2002-12-02,,1.0,276,12385,11584.0,5.72
5833,Tondemo Senshi Muteking,1980-09-07,1981-09-27,56.0,455,11197,5158.0,6.69
35723,Asuka: Nihon no Rekishi,1991-04-12,1992-03-16,20.0,138,14592,11582.0,6.19
2580,Tsukuyomi: Moon Phase Special,2006-02-22,,1.0,9928,4361,5159.0,6.69
31440,Teekyuu 6,2015-10-06,2015-12-22,12.0,12595,3939,5157.0,6.69
12699,Tales of Gekijou,2012-01-01,2012-02-23,5.0,3773,6442,5156.0,6.69
2497,Shin Cutey Honey,1994-04-21,1995-11-21,8.0,6589,5142,5154.0,6.69
1182,Shamanic Princess,1996-06-25,1998-06-25,6.0,8931,4543,5153.0,6.69
10156,Sacred Seven,2011-07-03,2011-09-16,12.0,63159,1609,5152.0,6.69
25117,Ryuugajou Nanana no Maizoukin Specials,2014-06-25,2014-11-26,6.0,6872,5060,5151.0,6.69
16906,Line Offline: Salaryman,2013-01-08,2013-10-01,114.0,1544,8561,5142.0,6.69
671,Lemon Angel Project,2006-01-06,2006-03-31,13.0,6880,5046,5141.0,6.69
21553,Asobo Toy-chan,1994-09-05,1996-03-28,53.0,157,14170,11578.0,5.87
31693,Ashita Tenki ni Naare Omake,,,1.0,152,14268,11577.0,5.23
32255,Ashita Kirarin,2004-03-26,,1.0,177,13781,11575.0,5.92
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,2013-02-23,,1.0,275,12380,11576.0,6.3
36055,Ashita Aou ne,2008-10-01,,1.0,103,15235,11574.0,4.08
40058,Arui Tekoteko,2016-10-02,,1.0,70,15889,11572.0,4.26
33044,Asa Da yo! Kaishain,2016-04-04,2019-03-29,744.0,534,10841,11573.0,5.0
35278,Aru Mori no wo Hanashi: Rururu no Rule,2010-01-01,,1.0,86,15601,11571.0,6.29
40341,ARMS,,,1.0,152,14316,11570.0,4.64
4621,Arisubyeon-ui Kkumnamu,1987-01-01,,1.0,197,13423,11569.0,6.1
37852,AriKiri,2017-08-08,2018-03-29,4.0,122,14870,11568.0,5.44
24809,Arigatou Kumanofu,2011-11-30,2013-01-21,11.0,161,14091,11567.0,4.68
37195,Arigatou (2010),2010-02-01,,1.0,95,15404,11566.0,4.26
37194,Arigatou,1995-02-04,,1.0,94,15432,11565.0,5.4
22271,Aries: Shinwa no Seizakyuu,1990-10-01,,1.0,298,12179,11564.0,5.26
33342,Ari to Kirigirisu,1962-01-01,,1.0,149,14373,11563.0,4.13
36701,Ari to Kaeru,1935-09-16,,1.0,134,14651,11562.0,4.46
21763,Ari to Hato (1953),1953-08-01,,1.0,183,13697,11561.0,6.43
21761,Ari to Hato,1918-07-18,,1.0,207,13282,11560.0,6.26
7633,Ari no Seikatsu,1994-01-01,,1.0,217,13083,11559.0,4.83
39048,Aresuke,2008-01-01,2018-06-01,6.0,63,16002,11558.0,4.36
34249,Aqua Kids,2004-04-01,2004-09-23,26.0,136,14576,11556.0,5.23
25089,Araiguma Rascal Specials,2000-12-10,2000-12-17,2.0,257,12572,11557.0,5.69
36292,Apron Hero,1995-10-01,,1.0,110,15084,11555.0,4.93
35171,Appare! Momotarou no Koutsuu Anzen,,,1.0,86,15600,11554.0,6.76
22851,Apo Apo World: Giant Baba 90-bun 1-hon Shoubu,1996-06-15,,1.0,172,13902,11553.0,5.5
39410,AOTU Shijie 3,2019-01-25,,,87,15574,11552.0,7.89
29999,Aoki Uru: Overture,2015-01-01,,1.0,621,10517,11550.0,5.83
36163,Aoi Triton,2002-03-22,,1.0,139,14533,11549.0,5.48
35031,Aoi Meno Ningyou Monogatari,1996-01-01,,1.0,105,15192,11548.0,5.95
35172,Anzen no Shiteiseki Child Seat,2007-03-01,,1.0,96,15378,11546.0,6.0
26285,Ao no Doumon,1999-01-01,,1.0,191,13546,11547.0,6.24
35164,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,2007-12-01,,1.0,101,15267,11545.0,4.86
36161,"Annyeong, Jeonwoochi! Dosoolrobotdaegyeoljeon",2015-10-08,,1.0,112,15083,11543.0,5.7
18821,Ano Yama ni Noborou yo,2003-01-01,,1.0,191,13545,11544.0,5.38
36978,Annyeong Totobi,2011-07-20,2013-09-25,104.0,122,14890,11542.0,4.54
34236,Anime-ban Toukaidou Yotsuya Kaidan,1981-08-16,,1.0,253,12633,11541.0,5.4
35576,Anime-ban Little★Nicky: Henachoko Akuma Nicky no NY Taikenki,2001-04-09,2001-05-08,6.0,122,14869,11540.0,5.4
5305,"Koihime†Musou: Gunyuu, Seitoukaichou no Za wo Neratte Aiarasou no Koto - Ato, Porori mo Aru yo!",2009-04-01,,1.0,9012,4533,5140.0,6.69
35048,Anime Tengu no Kakuresato,2006-01-01,,1.0,99,15335,11539.0,5.8
148,Kita e.: Diamond Dust Drops,2004-01-20,2004-04-05,12.0,7253,4936,5139.0,6.69
2243,Karasu Tengu Kabuto,1990-07-29,1991-06-30,39.0,1696,8315,5138.0,6.69
913,Kakutou Bijin Wulong,2005-10-10,2006-03-26,25.0,4451,6027,5137.0,6.69
25063,Anime Roukyoku Kikou Shimizu no Jirochouden,2000-04-01,,30.0,182,13717,11538.0,5.33
34194,Anime Hachiko Monogatari,1990-01-01,,1.0,134,14649,11536.0,7.25
3129,Kaibutsu-kun,1968-04-21,1969-03-23,49.0,775,10029,5136.0,6.69
20237,Anime Document: München e no Michi,1972-04-23,1972-08-20,16.0,258,12590,11534.0,6.3
33108,Anime Douyou,1988-01-01,,30.0,149,14355,11535.0,6.08
26063,Kaibutsu Oujo Specials,2010-12-09,2011-10-07,3.0,1694,8336,5135.0,6.69
37047,Imouto sae Ireba Ii. (ONA) Specials,2018-01-26,2018-03-23,2.0,7333,4925,5134.0,6.69
39345,Anime de Tanoshiku Manabu Koutsuu Anzen: Tenshi no Kotencotenco,2006-01-01,,1.0,62,16022,11533.0,5.52
5333,Ikkitousen: Great Guardians Specials,2008-09-30,2009-02-25,6.0,14670,3696,5133.0,6.69
30914,Animax Taisou,2014-08-01,2015-07-31,30.0,145,14454,11532.0,7.14
637,Iketeru Futari,1999-02-02,1999-02-26,16.0,15076,3652,5132.0,6.69
18819,Alice Tantei Kyoku,1995-04-05,1997-01-21,56.0,257,12580,11521.0,5.43
35150,Alan-kun no Koutsuu Rule wo Mamorou ne!,,,1.0,89,15551,11520.0,5.14
30929,Aladdin to Mahou no Lamp no Koutsuu Anzen,2011-01-01,,1.0,137,14591,11519.0,6.96
29843,Akuei to Gacchinpo: Tenkomori,2005-01-07,2005-03-25,12.0,177,13807,11517.0,5.03
33797,ID-0,2017-04-09,2017-06-25,12.0,15028,3661,5131.0,6.69
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,2012-09-26,2013-02-27,6.0,30969,2526,5130.0,6.69
23779,Akuma to Himegimi,1981-03-20,,1.0,281,12329,11518.0,4.86
29889,Akuei to Gacchinpo Tenkomori: Maboroshi no Omake Episode,2005-07-27,,1.0,141,14496,11515.0,4.91
34454,Granblue Fantasy,2013-11-08,,,5240,5642,5129.0,6.69
4486,Getter Robo G,1975-05-15,1976-03-25,39.0,1848,8124,5128.0,6.69
35227,Akita Kenritsu Iburi Gakkou Chuutou-bu: Web-ban Omake,2017-03-13,2017-12-30,27.0,143,14471,11513.0,4.08
37739,Future Card Shin Buddyfight,2018-06-02,2019-04-27,47.0,1146,9265,5127.0,6.69
5945,Element Hunters,2009-07-04,2010-03-27,39.0,11111,4151,5126.0,6.69
35226,Akita Kenritsu Iburi Gakkou Chuutou-bu,2017-03-14,2017-12-30,,268,12462,11512.0,3.94
34928,Akindo Sei no Little Peso,2017-04-03,2017-06-19,12.0,321,11987,11511.0,5.62
30926,Akazukin Chanto Manabou! Koutsuu Rule,2014-01-01,,1.0,142,14495,11510.0,5.93
40531,Akai Yama Aoi Yama Shiroi Yama,1974-10-03,,1.0,50,16162,11509.0,5.22
27557,Ajisai no Uta,2004-08-19,2006-01-19,4.0,263,12515,11506.0,6.02
39377,Aishiteru yo McCrea: McCrea no Koutsuu Anzen,1995-01-01,,1.0,54,16108,11505.0,6.67
36073,Aiseki Mogol Girl,2017-10-03,2017-12-19,12.0,322,11969,11504.0,4.73
38365,Aigan Kaijuu,2018-10-07,,,262,12505,11501.0,4.35
35722,Aesop Douwa,1993-11-21,,3.0,133,14648,11498.0,6.04
23861,Ai no Kiseki: Doctor Norman Monogatari,1982-12-24,,1.0,247,12681,11500.0,6.57
39381,AEIOUdan: Douro no Tadashii Watari Kata,1991-01-01,,1.0,29,16303,11497.0,6.0
35212,Adauchi Karasu,1934-03-20,,1.0,187,13624,11496.0,4.74
37180,A Tang Qi Yu,2017-07-21,,1.0,162,14090,11494.0,6.35
40628,A Brightening Life,2010-01-01,,1.0,62,16050,11493.0,4.73
35745,40-shuunen da yo!! Coro Coro All-Star Shougakkou,2017-07-15,2017-11-15,,398,11523,11492.0,6.1
38869,4.Eyes Re-Mix 2005,2005-01-01,,1.0,117,14965,11491.0,5.6
35242,21 Seiki wa Minna ga Shuyaku,2001-01-01,,1.0,120,14912,11490.0,6.95
38019,"15-sai, Kyou kara Dousei Hajimemasu.",2018-06-08,2018-06-29,30.0,718,10229,11489.0,6.48
38603,#Compass,2018-08-22,,,193,13494,11486.0,5.5
35025,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",2017-03-25,2017-05-28,2.0,475,11115,11485.0,5.54
3287,Tenkuu Danzai Skelter+Heaven,2004-12-08,,1.0,16265,3540,11484.0,1.9
31634,Kokuhaku,2015-08-27,,1.0,2622,7326,11482.0,2.33
32894,Love Bites,2016-03-06,,1.0,1859,8120,11476.0,2.67
7900,Super Child,1994-07-23,,1.0,921,9688,11474.0,2.84
16608,Shitcom,2012-09-21,,1.0,13514,3832,11473.0,2.84
6953,Ningen Doubutsuen,1962-01-01,,1.0,2821,7142,11475.0,2.75
22177,Madonna (Movie),2005-01-01,,1.0,744,10126,11472.0,3.04
29617,Good-by Elvis and USA,1971-01-01,,1.0,868,9828,11470.0,3.07
22169,Fetish Doll,2003-01-01,,1.0,1319,8932,11471.0,3.04
11897,Nendo no Tatakai,2004-01-28,,1.0,1883,8087,11469.0,3.1
1345,Soujuu Senshi Psychic Wars,1991-02-22,,1.0,2730,7208,11468.0,3.12
40052,Great Pretender,2019-07-04,,23.0,1474,8685,11467.0,3.17
31586,Mochibei,2005-01-01,,1.0,1722,8296,11466.0,3.18
2792,Panzer Dragoon,1996-10-25,,1.0,1893,8076,11464.0,3.2
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,2007-08-24,,1.0,5842,5398,5125.0,6.69
17092,Dallyeola Hani,1988-08-14,1988-11-20,13.0,488,11068,5123.0,6.69
1756,Di Gi Charat Natsuyasumi Special,2001-08-02,2001-08-03,4.0,2083,7869,5124.0,6.69
31636,Dagashi Kashi,2016-01-08,2016-04-01,12.0,273371,364,5122.0,6.69
8123,Cooking Papa,1992-04-09,1995-05-25,151.0,1142,9248,5121.0,6.69
1149,Choujuushin Gravion Zwei,2004-01-08,2004-03-25,12.0,7089,4995,5120.0,6.69
9119,Chirorin Mura Monogatari,1992-04-06,1993-03-19,170.0,594,10614,5119.0,6.69
357,Bokusatsu Tenshi Dokuro-chan,2005-03-13,2005-09-22,4.0,153677,724,5118.0,6.69
20543,Bayonetta: Bloody Fate,2013-11-23,,1.0,34644,2365,5117.0,6.69
9736,Astarotte no Omocha!,2011-04-11,2011-06-26,12.0,109392,1022,5115.0,6.69
12745,Bari Bari Densetsu (1987),1987-08-01,,1.0,1247,9074,5116.0,6.69
37324,Youkai Watch: Shadow Side,2018-04-13,2019-03-29,49.0,985,9580,5111.0,6.7
347,Wild Arms: Twilight Venom,1999-10-18,2000-03-27,22.0,6156,5296,5110.0,6.7
3077,Warau Salesman,1989-10-17,1992-09-29,103.0,3309,6782,5109.0,6.7
29978,001,2013-02-07,,1.0,5844,5425,11461.0,3.23
34223,Forest Fairy Five,2017-01-06,2017-03-31,13.0,2284,7628,11459.0,3.25
8689,Born by Myself,2005-01-01,,1.0,1690,8326,11458.0,3.27
22161,Scrap Diary,2002-01-01,,1.0,1052,9416,11460.0,3.25
11915,Within the Bloody Woods,2006-05-22,2006-08-05,2.0,1845,8131,11457.0,3.34
16604,Pinky,2012-03-23,,1.0,2318,7598,11455.0,3.35
9342,Twinkle Nora Rock Me!,1985-11-21,,1.0,1593,8484,11454.0,3.37
38980,I Like It,2018-11-26,,1.0,278,12382,11453.0,3.43
16822,Uju Heukgisa,1979-01-01,,1.0,586,10643,11456.0,3.34
22181,Shunga,2009-01-01,,1.0,561,10723,11452.0,3.44
11689,CCW: Crazy Clay Wrestling,2007-12-08,,1.0,1769,8225,11451.0,3.44
16602,Dead Girl Trailer,2011-05-22,,1.0,1673,8356,11450.0,3.45
16606,C.L.A.Y.,2012-05-27,,1.0,2098,7857,11449.0,3.45
33696,3D Onara Gorou ga Dance Dance Dance!!,2016-04-21,,1.0,1727,8274,11448.0,3.45
31688,Tama Gura Abayo: Moki Yumokyu Superdeluxe,2013-04-23,,1.0,500,11003,11446.0,3.48
22173,Yume 10 Yoru,2004-01-01,,1.0,646,10435,11447.0,3.48
7022,G-senjou no Higeki,1969-01-01,,1.0,897,9736,11445.0,3.48
28929,Vampire Holmes,2015-04-04,2015-06-20,12.0,14127,3764,11443.0,3.49
2776,Generation of Chaos,2001-09-05,,1.0,1761,8230,11442.0,3.5
7617,Atelier Petros Joukuu Gekijou: Sentaku Shima no Sentaku Tori,2003-01-01,,1.0,499,10998,11444.0,3.48
30665,4.Eyes,1975-01-01,,1.0,621,10518,11440.0,3.5
4531,Dark Cat,1991-11-28,,1.0,2764,7180,11439.0,3.51
16610,No Littering,2012-10-26,,1.0,3328,6770,11438.0,3.53
37448,Ladyspo,2018-04-10,2018-06-26,12.0,2653,7286,11437.0,3.53
30668,Walking Man,2002-01-01,,1.0,547,10790,11434.0,3.56
29984,Crayon Angel,1975-01-01,,1.0,730,10158,11433.0,3.58
16436,Tenshi no Drop,2013-05-12,,1.0,10769,4208,11432.0,3.59
29619,Good-by Marilyn,1971-01-01,,1.0,643,10436,11431.0,3.59
11357,Micro Teukgongdae Diatron 5,1985-07-20,,1.0,690,10268,11435.0,3.54
1822,The Hakkenden,1990-10-25,1991-03-25,6.0,6181,5279,5107.0,6.7
13679,Tottoko Hamtarou Hai!,2006-04-05,2008-03-28,77.0,2983,7030,5108.0,6.7
421,Stratos 4,2003-01-05,2003-03-30,13.0,8963,4538,5106.0,6.7
2161,Skull Man,2007-04-29,2007-07-22,13.0,23033,2975,5105.0,6.7
7082,Shugo Chara! Party!,2009-10-03,2010-03-27,25.0,54102,1795,5104.0,6.7
